filename,umap_3d_kmeans,tsne_3d_kmeans,pca_3d_kmeans,pca_256D_kmeans,umap_3d_hdbscan,tsne_3d_hdbscan,umap_3d_silhouette,tsne_3d_silhouette,pca_3d_hdbscan,pca_256D_hdbscan,umap_20d_hdbscan,tsne_20d_hdbscan,ToReview,Prediction
channelA_2025-05-21_22-40-33.wav,23,,24,22,3,,1,,0,1,3,,False,
channelA_2025-05-21_22-41-38.wav,9,,18,9,3,,1,,0,1,3,,False,
channelA_2025-05-21_22-41-43.wav,9,,18,9,3,,1,,0,1,3,,False,
channelA_2025-05-21_22-42-08.wav,23,,12,22,3,,1,,0,1,3,,False,
channelA_2025-05-21_22-42-53.wav,9,14,18,9,3,3,1,4,0,1,3,0,False,
channelA_2025-05-21_22-44-08.wav,23,,12,22,3,,1,,17,1,3,,True,
channelA_2025-05-21_22-51-33.wav,9,14,18,9,3,0,1,4,0,1,3,0,False,
channelA_2025-05-21_22-53-03.wav,23,3,24,22,3,0,1,4,0,1,3,0,False,
channelA_2025-05-21_23-01-53.wav,23,,24,13,3,,1,,18,1,3,,True,
channelA_2025-05-21_23-04-38.wav,9,,18,9,3,,1,,0,1,3,,False,
channelA_2025-05-21_23-10-22.wav,23,,24,13,3,,1,,18,1,3,,True,
channelA_2025-05-21_23-22-13.wav,9,9,18,9,3,0,1,4,0,1,3,0,False,
channelA_2025-05-21_23-32-58.wav,9,,18,9,3,,1,,0,1,3,,False,
channelA_2025-05-21_23-34-03.wav,9,1,4,9,3,3,1,4,0,1,3,0,False,
channelA_2025-05-21_23-34-13.wav,23,14,14,13,3,3,1,4,18,1,3,15,True,
channelA_2025-05-21_23-41-13.wav,9,14,18,13,3,3,1,4,18,1,3,0,True,
channelA_2025-05-21_23-42-03.wav,23,,24,22,3,,1,,0,1,3,,False,
channelA_2025-05-21_23-43-08.wav,9,,14,9,3,,1,,0,1,3,,False,
channelA_2025-05-21_23-43-58.wav,23,,12,22,3,,1,,0,1,3,,False,
channelA_2025-05-21_23-44-03.wav,9,,18,9,3,,1,,12,1,3,,True,
channelA_2025-05-21_23-50-33.wav,9,9,4,9,3,3,1,4,0,1,3,15,True,
channelA_2025-05-21_23-51-43.wav,23,,24,13,3,,1,,0,1,3,,False,
channelA_2025-05-21_23-53-08.wav,9,9,15,9,3,3,1,4,0,1,3,0,False,
channelA_2025-05-21_23-54-53.wav,23,,12,22,3,,1,,0,1,3,,False,
channelA_2025-05-22_00-00-38.wav,23,,14,13,3,,1,,18,1,3,,True,
channelA_2025-05-22_00-04-38.wav,23,14,24,13,3,3,1,4,18,1,3,0,True,
channelA_2025-05-22_00-04-53.wav,0,,22,18,3,,1,,0,1,3,,False,
channelA_2025-05-22_00-14-47.wav,23,,24,13,3,,1,,0,1,3,,False,
channelA_2025-05-22_00-21-18.wav,23,,9,22,3,,1,,18,1,3,,True,
channelA_2025-05-22_00-30-28.wav,9,14,18,13,3,3,1,4,0,1,3,15,True,
channelA_2025-05-22_00-30-48.wav,9,,18,9,3,,1,,0,1,3,,False,
channelA_2025-05-22_00-34-03.wav,9,,14,9,3,,1,,0,1,3,,False,
channelA_2025-05-22_00-34-38.wav,23,,18,13,3,,1,,18,1,3,,True,
channelA_2025-05-22_00-40-33.wav,23,,12,8,3,,1,,17,1,3,,True,
channelA_2025-05-22_00-40-53.wav,0,,4,9,3,,1,,14,1,3,,True,
channelA_2025-05-22_01-02-13.wav,0,,0,9,3,,1,,0,1,3,,False,
channelA_2025-05-22_01-02-18.wav,19,,22,2,3,,2,,0,1,3,,False,
channelA_2025-05-22_01-02-43.wav,23,14,24,22,3,3,1,4,18,1,3,0,True,
channelA_2025-05-22_01-03-33.wav,0,21,23,17,3,3,1,2,0,1,3,17,True,
channelA_2025-05-22_01-03-38.wav,9,3,14,9,3,3,1,4,0,1,3,0,False,
channelA_2025-05-22_01-04-18.wav,23,,2,22,3,,1,,0,1,3,,False,
channelA_2025-05-22_01-04-53.wav,9,,18,9,3,,1,,18,1,3,,True,
channelA_2025-05-22_01-13-48.wav,9,14,18,13,3,3,1,4,18,1,3,0,True,
channelA_2025-05-22_01-20-27.wav,0,21,4,17,3,0,1,2,0,1,3,0,False,
channelA_2025-05-22_01-20-37.wav,19,,22,18,3,,2,,0,1,3,,False,
channelA_2025-05-22_01-21-07.wav,0,9,4,9,3,3,1,2,0,1,3,0,False,
channelA_2025-05-22_01-22-57.wav,0,21,0,18,3,0,1,2,0,1,3,0,False,
channelA_2025-05-22_01-23-27.wav,10,,23,22,3,,1,,0,1,3,,False,
channelA_2025-05-22_01-31-03.wav,0,,22,18,3,,1,,19,1,3,,True,
channelA_2025-05-22_01-31-48.wav,19,,22,18,3,,2,,0,1,3,,False,
channelA_2025-05-22_01-32-38.wav,19,,22,18,3,,2,,22,1,3,,True,
channelA_2025-05-22_01-40-58.wav,19,,13,2,3,,2,,0,1,3,,False,
channelA_2025-05-22_01-41-13.wav,23,18,12,17,3,0,1,0,13,1,3,0,True,
channelA_2025-05-22_01-43-38.wav,17,,22,15,3,,2,,22,1,3,,True,
channelA_2025-05-22_01-43-58.wav,12,,2,22,3,,1,,7,1,3,,True,
channelA_2025-05-22_01-50-43.wav,0,,4,18,3,,2,,0,1,3,,False,
channelA_2025-05-22_01-51-28.wav,0,,4,18,3,,1,,0,1,3,,False,
channelA_2025-05-22_01-51-48.wav,0,,23,17,3,,1,,0,1,3,,False,
channelA_2025-05-22_01-51-58.wav,19,,22,18,3,,2,,0,1,3,,False,
channelA_2025-05-22_01-53-33.wav,23,3,24,1,3,0,1,4,18,1,3,0,True,
channelA_2025-05-22_01-54-08.wav,10,,23,23,3,,1,,0,1,3,,False,
channelA_2025-05-22_02-03-08.wav,0,,0,18,3,,1,,14,1,3,,True,
channelA_2025-05-22_02-03-58.wav,8,,13,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_02-14-08.wav,23,,24,13,3,,1,,18,1,3,,True,
channelA_2025-05-22_02-14-38.wav,8,6,13,2,3,0,2,2,0,1,3,0,False,
channelA_2025-05-22_02-14-53.wav,0,,0,18,3,,1,,11,1,3,,True,
channelA_2025-05-22_02-24-33.wav,19,,22,2,3,,2,,0,1,3,,False,
channelA_2025-05-22_02-31-58.wav,0,21,0,17,3,0,1,4,0,1,3,0,False,
channelA_2025-05-22_02-32-03.wav,0,,0,18,3,,1,,11,1,3,,True,
channelA_2025-05-22_02-40-08.wav,19,21,22,18,3,3,2,2,0,1,3,0,False,
channelA_2025-05-22_02-42-38.wav,8,,13,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_02-44-48.wav,0,21,0,17,3,0,1,2,0,1,3,17,True,
channelA_2025-05-22_02-54-48.wav,8,6,13,2,3,3,2,2,25,1,3,19,True,
channelA_2025-05-22_03-01-08.wav,8,6,13,2,3,3,2,2,25,1,3,0,True,
channelA_2025-05-22_03-01-38.wav,19,,22,18,3,,2,,0,1,3,,False,
channelA_2025-05-22_03-03-08.wav,10,18,23,23,3,3,1,0,0,1,3,0,False,
channelA_2025-05-22_03-11-48.wav,8,6,8,2,3,3,2,2,25,1,3,19,True,
channelA_2025-05-22_03-13-03.wav,0,21,0,18,3,3,1,2,0,1,3,17,True,
channelA_2025-05-22_03-14-18.wav,0,,22,18,3,,2,,0,1,3,,False,
channelA_2025-05-22_03-24-13.wav,6,17,5,21,3,3,3,1,0,1,3,0,True,
channelA_2025-05-22_03-42-13.wav,17,,20,15,3,,3,,25,1,3,,True,
channelA_2025-05-22_03-50-08.wav,13,,22,15,3,,2,,0,1,3,,False,
channelA_2025-05-22_03-52-58.wav,8,,13,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_03-54-43.wav,8,,13,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_04-00-13.wav,8,,13,2,3,,2,,0,1,3,,False,
channelA_2025-05-22_04-00-23.wav,19,6,13,2,3,3,2,2,25,1,3,0,True,
channelA_2025-05-22_04-11-58.wav,0,21,22,18,3,3,1,2,0,1,3,0,False,
channelA_2025-05-22_04-22-28.wav,8,6,13,2,3,3,2,2,25,1,3,19,True,
channelA_2025-05-22_04-23-53.wav,19,1,22,18,3,3,2,2,0,1,3,0,False,
channelA_2025-05-22_04-32-33.wav,8,6,13,2,3,0,2,2,25,1,3,0,True,
channelA_2025-05-22_04-32-58.wav,8,6,13,2,3,3,2,2,25,1,3,19,True,
channelA_2025-05-22_04-33-58.wav,13,1,16,2,3,3,2,2,0,1,3,0,False,
channelA_2025-05-22_04-34-23.wav,17,,22,15,3,,3,,0,1,3,,False,
channelA_2025-05-22_04-42-53.wav,17,16,8,15,3,3,3,2,25,1,3,0,True,
channelA_2025-05-22_04-44-18.wav,17,17,16,0,3,0,3,1,0,1,3,0,False,
channelA_2025-05-22_04-50-27.wav,17,16,16,15,3,3,3,2,0,1,3,8,True,
channelA_2025-05-22_04-50-37.wav,17,,16,15,3,,3,,0,1,3,,False,
channelA_2025-05-22_04-51-52.wav,17,16,1,15,3,0,3,2,25,1,3,0,True,
channelA_2025-05-22_04-53-57.wav,17,,16,0,3,,3,,0,1,3,,False,
channelA_2025-05-22_04-54-47.wav,5,,8,15,3,,3,,25,1,3,,True,
channelA_2025-05-22_05-00-08.wav,17,16,16,0,3,3,3,2,25,1,3,6,True,
channelA_2025-05-22_05-00-28.wav,17,,16,0,3,,3,,0,1,3,,False,
channelA_2025-05-22_05-03-03.wav,12,,11,22,3,,1,,0,1,3,,False,
channelA_2025-05-22_05-04-33.wav,13,,8,2,3,,2,,0,1,3,,False,
channelA_2025-05-22_05-21-18.wav,5,6,8,2,3,0,2,2,0,1,3,0,False,
channelA_2025-05-22_05-24-28.wav,5,,8,2,3,,2,,0,1,3,,False,
channelA_2025-05-22_05-32-23.wav,13,,8,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_05-33-58.wav,13,6,8,2,3,3,2,2,0,1,3,0,False,
channelA_2025-05-22_05-34-03.wav,13,6,13,2,3,0,2,2,25,1,3,0,True,
channelA_2025-05-22_05-34-18.wav,8,,13,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_05-41-18.wav,5,16,13,15,3,3,2,2,25,1,3,8,True,
channelA_2025-05-22_05-41-43.wav,17,16,16,15,3,3,3,2,25,1,3,8,True,
channelA_2025-05-22_05-41-48.wav,17,16,16,15,3,3,3,2,0,1,3,8,True,
channelA_2025-05-22_05-42-03.wav,17,16,8,15,3,3,3,2,25,1,3,8,True,
channelA_2025-05-22_05-43-48.wav,19,,0,18,3,,2,,0,1,3,,False,
channelA_2025-05-22_05-44-33.wav,8,,13,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_05-51-28.wav,0,1,4,18,3,3,1,2,0,1,3,0,False,
channelA_2025-05-22_05-52-13.wav,8,,13,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_05-54-13.wav,0,,0,18,3,,1,,0,1,3,,False,
channelA_2025-05-22_06-02-18.wav,13,,13,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_06-03-28.wav,13,6,13,2,3,0,2,2,25,1,3,0,True,
channelA_2025-05-22_06-04-28.wav,8,6,13,2,3,3,2,2,25,1,3,19,True,
channelA_2025-05-22_06-10-38.wav,13,6,13,2,3,3,2,2,0,1,3,19,True,
channelA_2025-05-22_06-14-38.wav,8,,13,2,3,,2,,0,1,3,,False,
channelA_2025-05-22_06-22-58.wav,17,16,8,15,3,3,2,2,25,1,3,8,True,
channelA_2025-05-22_06-23-23.wav,13,16,13,2,3,0,2,2,25,1,3,0,True,
channelA_2025-05-22_06-23-28.wav,17,16,13,15,3,3,2,2,25,1,3,8,True,
channelA_2025-05-22_06-33-58.wav,8,,13,2,3,,2,,0,1,3,,False,
channelA_2025-05-22_06-41-03.wav,13,6,8,2,3,3,2,2,25,1,3,19,True,
channelA_2025-05-22_06-42-13.wav,13,,8,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_06-51-08.wav,5,,13,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_06-52-33.wav,5,,8,15,3,,0,,0,1,3,,False,
channelA_2025-05-22_06-54-38.wav,5,,16,15,3,,3,,25,1,3,,True,
channelA_2025-05-22_07-01-28.wav,17,16,16,15,3,3,3,2,0,1,3,0,False,
channelA_2025-05-22_07-01-43.wav,5,,8,4,3,,0,,25,1,3,,True,
channelA_2025-05-22_07-04-48.wav,17,16,16,15,3,3,3,1,0,1,3,3,True,
channelA_2025-05-22_07-04-53.wav,17,16,16,0,3,3,3,1,0,1,3,3,True,
channelA_2025-05-22_07-13-38.wav,7,22,12,20,3,3,4,0,0,1,3,14,True,
channelA_2025-05-22_07-20-53.wav,5,4,8,15,3,0,0,2,25,1,3,0,True,
channelA_2025-05-22_07-30-18.wav,4,,8,4,3,,0,,25,1,3,,True,
channelA_2025-05-22_07-52-08.wav,14,21,16,4,3,2,0,2,0,1,3,0,True,
channelA_2025-05-22_07-54-13.wav,4,0,8,4,3,3,0,3,25,1,3,0,True,
channelA_2025-05-22_08-01-32.wav,4,,8,4,3,,0,,25,1,3,,True,
channelA_2025-05-22_08-03-37.wav,4,,8,4,3,,0,,25,1,3,,True,
channelA_2025-05-22_08-12-23.wav,14,21,8,15,3,2,0,1,0,1,3,0,True,
channelA_2025-05-22_08-13-33.wav,4,0,8,4,3,0,0,3,25,1,3,0,True,
channelA_2025-05-22_08-14-53.wav,14,,16,4,3,,3,,25,1,3,,True,
channelA_2025-05-22_08-20-28.wav,14,21,16,0,3,2,3,2,0,1,3,0,True,
channelA_2025-05-22_08-23-43.wav,18,24,1,14,3,3,0,1,25,1,3,0,True,
channelA_2025-05-22_08-43-28.wav,4,0,8,4,3,3,0,3,25,1,3,12,True,
channelA_2025-05-22_08-43-58.wav,7,,6,6,3,,4,,0,1,3,,False,
channelA_2025-05-22_08-50-22.wav,5,,8,15,3,,0,,25,1,3,,True,
channelA_2025-05-22_08-51-32.wav,18,4,8,5,3,3,0,3,25,1,3,0,True,
channelA_2025-05-22_08-52-17.wav,4,,8,4,3,,0,,25,1,3,,True,
channelA_2025-05-22_09-02-18.wav,4,13,8,5,3,3,0,3,25,1,3,13,True,
channelA_2025-05-22_09-20-33.wav,14,,16,0,3,,3,,25,1,3,,True,
channelA_2025-05-22_09-20-53.wav,14,17,16,0,3,3,3,1,0,1,3,3,True,
channelA_2025-05-22_09-21-28.wav,4,,1,5,3,,0,,25,1,3,,True,
channelA_2025-05-22_09-24-38.wav,14,,16,15,3,,3,,0,1,3,,False,
channelA_2025-05-22_09-32-28.wav,11,0,8,4,3,3,0,3,25,1,3,0,True,
channelA_2025-05-22_09-32-58.wav,4,0,8,4,3,3,0,3,25,1,3,0,True,
channelA_2025-05-22_09-44-42.wav,24,,23,11,3,,4,,0,1,3,,False,
channelA_2025-05-22_09-50-13.wav,7,22,11,20,3,3,4,0,0,1,3,14,True,
channelA_2025-05-22_09-51-43.wav,15,13,20,12,3,0,0,3,25,1,3,0,True,
channelA_2025-05-22_09-54-38.wav,17,,16,15,3,,3,,0,1,3,,False,
channelA_2025-05-22_10-01-03.wav,18,7,1,14,3,3,0,1,25,1,3,4,True,
channelA_2025-05-22_10-02-33.wav,7,,11,11,3,,4,,0,1,3,,False,
channelA_2025-05-22_10-03-18.wav,14,17,16,14,3,0,3,1,25,1,3,0,True,
channelA_2025-05-22_10-10-38.wav,5,,1,15,3,,0,,25,1,3,,True,
channelA_2025-05-22_10-12-28.wav,14,11,20,0,3,0,3,3,25,1,3,0,True,
channelA_2025-05-22_10-13-08.wav,14,,1,4,3,,0,,25,1,3,,True,
channelA_2025-05-22_10-14-33.wav,11,,8,4,3,,0,,25,1,3,,True,
channelA_2025-05-22_10-20-37.wav,24,,7,18,3,,4,,0,1,3,,False,
channelA_2025-05-22_10-51-38.wav,1,,20,0,3,,0,,25,1,3,,True,
channelA_2025-05-22_10-52-23.wav,7,,11,17,3,,4,,0,1,3,,False,
channelA_2025-05-22_11-11-13.wav,11,11,1,4,3,3,0,3,25,1,3,0,True,
channelA_2025-05-22_11-12-53.wav,14,,20,0,3,,3,,25,1,3,,True,
channelA_2025-05-22_11-33-38.wav,15,,19,12,3,,0,,0,1,3,,True,
channelA_2025-05-22_11-44-08.wav,15,,20,12,3,,0,,25,1,3,,True,
channelA_2025-05-22_11-53-58.wav,1,,16,0,3,,3,,25,1,3,,True,
channelA_2025-05-22_12-11-52.wav,14,,5,21,3,,3,,0,1,3,,False,
channelA_2025-05-22_12-12-12.wav,14,2,5,0,3,3,3,1,0,1,3,0,False,
channelA_2025-05-22_12-12-17.wav,14,2,19,0,3,3,3,1,0,1,3,3,True,
channelA_2025-05-22_12-23-23.wav,1,,5,0,3,,3,,0,1,3,,False,
channelA_2025-05-22_12-31-13.wav,6,17,5,21,3,3,3,1,0,1,3,0,True,
channelA_2025-05-22_12-31-23.wav,6,,5,21,3,,3,,0,1,3,,True,
channelA_2025-05-22_12-33-23.wav,6,,5,21,3,,3,,0,1,3,,True,
channelA_2025-05-22_12-33-33.wav,6,17,5,21,3,3,3,1,0,1,3,10,True,
channelA_2025-05-22_12-40-53.wav,1,17,5,0,3,3,3,1,0,1,3,0,False,
channelA_2025-05-22_12-40-58.wav,1,17,19,14,3,3,3,1,25,1,3,10,True,
channelA_2025-05-22_12-43-03.wav,15,,19,12,3,,0,,25,1,3,,True,
channelA_2025-05-22_12-52-33.wav,6,,19,0,3,,3,,0,1,3,,True,
channelA_2025-05-22_13-01-13.wav,15,20,19,12,3,3,0,3,25,1,3,0,True,
channelA_2025-05-22_13-03-53.wav,24,,15,9,3,,4,,0,1,3,,False,
channelA_2025-05-22_13-04-18.wav,1,,19,12,3,,3,,25,1,3,,True,
channelA_2025-05-22_13-12-38.wav,15,,19,12,3,,0,,25,1,3,,True,
channelA_2025-05-22_13-12-58.wav,15,11,1,4,3,0,0,2,25,1,3,0,True,
channelA_2025-05-22_13-20-13.wav,6,17,5,0,3,0,3,1,0,1,3,0,True,
channelA_2025-05-22_13-22-33.wav,15,7,19,12,3,3,0,1,0,1,3,0,True,
channelA_2025-05-22_13-32-33.wav,24,,15,3,3,,4,,0,1,3,,False,
channelA_2025-05-22_13-34-28.wav,6,17,20,0,3,3,3,1,25,1,3,2,True,
channelA_2025-05-22_13-43-37.wav,15,,19,12,3,,0,,25,1,3,,True,
channelA_2025-05-22_14-12-38.wav,15,20,20,12,3,0,0,3,25,1,3,1,True,
channelA_2025-05-22_14-14-48.wav,24,22,15,20,3,3,4,0,0,1,3,14,True,
channelA_2025-05-22_14-20-43.wav,15,20,19,12,3,3,0,3,25,1,3,1,True,
channelA_2025-05-22_14-23-18.wav,15,,20,12,3,,0,,0,1,3,,True,
channelA_2025-05-22_14-40-22.wav,15,20,19,12,3,3,0,3,25,1,3,1,True,
channelA_2025-05-22_14-50-33.wav,7,5,11,11,3,3,4,0,0,1,3,0,False,
channelA_2025-05-22_14-50-48.wav,15,,19,12,3,,0,,25,1,3,,True,
channelA_2025-05-22_14-51-18.wav,15,20,19,12,3,0,0,3,0,1,3,1,True,
channelA_2025-05-22_14-51-38.wav,15,,19,12,3,,0,,0,1,3,,True,
channelA_2025-05-22_14-52-43.wav,15,20,20,12,3,3,0,3,25,1,3,1,True,
channelA_2025-05-22_15-03-48.wav,15,20,19,12,3,3,0,3,25,1,3,1,True,
channelA_2025-05-22_15-11-53.wav,15,,20,12,3,,0,,25,1,3,,True,
channelA_2025-05-22_15-14-08.wav,15,20,19,12,3,3,0,3,25,1,3,1,True,
channelA_2025-05-22_15-23-38.wav,2,23,21,10,3,3,4,0,0,1,3,0,False,
channelA_2025-05-22_15-24-23.wav,15,20,19,12,3,3,0,3,0,1,3,1,True,
channelA_2025-05-22_15-42-02.wav,15,20,19,12,3,3,0,3,25,1,3,0,True,
channelA_2025-05-22_15-42-37.wav,15,20,19,12,3,3,0,3,0,1,3,1,True,
channelA_2025-05-22_15-51-18.wav,15,,5,12,3,,0,,0,1,3,,True,
channelA_2025-05-22_15-51-43.wav,1,,20,5,3,,0,,25,1,3,,True,
channelA_2025-05-22_16-04-53.wav,15,,20,12,3,,0,,25,1,3,,True,
channelA_2025-05-22_16-11-43.wav,15,20,20,12,3,0,0,3,25,1,3,0,True,
channelA_2025-05-22_16-13-13.wav,15,20,19,12,3,3,0,3,25,1,3,1,True,
channelA_2025-05-22_16-24-13.wav,6,17,19,21,3,3,3,1,0,1,3,0,True,
channelA_2025-05-22_16-24-53.wav,6,17,16,21,3,3,3,1,0,1,3,2,True,
channelA_2025-05-22_16-30-28.wav,15,20,20,12,3,3,0,3,25,1,3,1,True,
channelA_2025-05-22_16-30-33.wav,15,20,20,12,3,3,0,3,25,1,3,1,True,
channelA_2025-05-22_16-32-58.wav,15,20,7,12,3,3,0,0,0,1,3,1,True,
channelA_2025-05-22_16-42-32.wav,7,5,6,6,3,3,4,0,0,0,3,15,True,
channelA_2025-05-22_16-42-52.wav,15,20,20,12,3,3,0,0,25,1,3,1,True,
channelA_2025-05-22_16-43-17.wav,11,,1,4,3,,0,,25,1,3,,True,
channelA_2025-05-22_16-44-17.wav,1,7,20,12,3,0,0,3,25,1,3,0,True,
channelA_2025-05-22_16-44-52.wav,2,,21,10,3,,4,,0,1,3,,False,
channelA_2025-05-22_16-52-13.wav,7,,11,11,3,,4,,3,1,3,,True,
channelA_2025-05-22_17-00-33.wav,15,20,20,12,3,0,0,3,25,1,3,1,True,
channelA_2025-05-22_17-00-48.wav,15,13,1,4,3,0,0,3,25,1,3,0,True,
channelA_2025-05-22_17-01-13.wav,7,,11,11,3,,4,,0,1,3,,False,
channelA_2025-05-22_17-01-58.wav,15,20,19,12,3,3,0,3,25,1,3,1,True,
channelA_2025-05-22_17-02-03.wav,15,,20,12,3,,0,,25,1,3,,True,
channelA_2025-05-22_17-03-28.wav,15,,20,12,3,,0,,25,1,3,,True,
channelA_2025-05-22_17-04-13.wav,14,,20,12,3,,3,,25,1,3,,True,
channelA_2025-05-22_17-13-08.wav,24,,11,11,3,,4,,8,1,3,,True,
channelA_2025-05-22_17-13-58.wav,11,,1,12,3,,0,,25,1,3,,True,
channelA_2025-05-22_17-23-48.wav,15,,21,12,3,,0,,0,1,3,,True,
channelA_2025-05-22_17-30-17.wav,15,,19,12,3,,0,,25,1,3,,True,
channelA_2025-05-22_17-31-17.wav,2,20,7,10,3,0,4,1,0,1,3,0,False,
channelA_2025-05-22_17-31-22.wav,15,20,7,12,3,3,0,3,0,1,3,0,True,
channelA_2025-05-22_17-33-17.wav,6,10,19,21,3,3,3,1,25,1,3,0,True,
channelA_2025-05-22_17-34-07.wav,14,,19,0,3,,3,,0,1,3,,False,
channelA_2025-05-22_17-43-48.wav,24,,11,11,3,,4,,0,0,3,,False,
channelA_2025-05-22_17-50-08.wav,22,,19,14,3,,3,,25,1,3,,True,
channelA_2025-05-22_17-51-33.wav,1,,20,14,3,,0,,25,1,3,,True,
channelA_2025-05-22_18-02-17.wav,24,,15,17,3,,4,,0,1,3,,False,
channelA_2025-05-22_18-10-58.wav,14,2,20,0,3,0,3,1,25,1,3,0,True,
channelA_2025-05-22_18-11-03.wav,14,2,20,0,3,3,3,1,25,1,3,0,True,
channelA_2025-05-22_18-11-08.wav,14,,16,0,3,,3,,25,1,3,,True,
channelA_2025-05-22_18-14-28.wav,7,22,15,20,3,0,4,0,0,1,3,0,False,
channelA_2025-05-22_18-14-33.wav,7,22,15,20,3,3,4,0,0,1,3,14,True,
channelA_2025-05-22_18-21-23.wav,15,,19,12,3,,0,,0,1,3,,True,
channelA_2025-05-22_18-31-13.wav,22,,19,21,3,,3,,0,1,3,,True,
channelA_2025-05-22_18-44-12.wav,15,20,20,12,3,3,0,3,25,1,3,0,True,
channelA_2025-05-22_18-53-43.wav,6,,5,21,3,,3,,0,1,3,,True,
channelA_2025-05-22_19-01-48.wav,2,,21,12,3,,0,,0,1,3,,False,
channelA_2025-05-22_19-14-28.wav,2,,20,12,3,,0,,25,1,3,,True,
channelA_2025-05-22_19-32-18.wav,11,,1,4,3,,0,,25,1,3,,True,
channelA_2025-05-22_19-32-43.wav,7,,11,11,3,,4,,8,1,3,,True,
channelA_2025-05-22_19-41-32.wav,11,,1,4,3,,0,,25,1,3,,True,
channelA_2025-05-22_19-43-27.wav,1,17,20,0,3,3,3,1,25,1,3,0,True,
channelA_2025-05-22_19-51-38.wav,6,17,16,21,3,0,3,1,0,1,3,0,True,
channelA_2025-05-22_20-00-13.wav,4,,8,5,3,,0,,25,1,3,,True,
channelA_2025-05-22_20-11-18.wav,11,11,7,4,3,3,0,3,24,1,3,0,True,
channelA_2025-05-22_20-11-23.wav,4,13,8,5,3,0,0,3,0,1,3,0,False,
channelA_2025-05-22_20-23-43.wav,24,1,0,18,3,3,4,2,0,1,3,0,False,
channelA_2025-05-22_20-30-13.wav,7,,17,6,3,,4,,0,1,3,,False,
channelA_2025-05-22_20-31-08.wav,13,,13,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_20-40-37.wav,24,21,7,10,3,1,4,2,0,1,3,0,True,
channelA_2025-05-22_20-41-07.wav,5,7,1,14,3,0,0,1,0,1,3,0,False,
channelA_2025-05-22_20-44-32.wav,13,,22,2,3,,2,,0,1,3,,False,
channelA_2025-05-22_20-50-22.wav,14,,16,0,3,,3,,0,1,3,,False,
channelA_2025-05-22_20-51-47.wav,17,,16,0,3,,3,,0,1,3,,False,
channelA_2025-05-22_21-00-23.wav,19,21,22,18,3,1,2,2,0,1,3,0,True,
channelA_2025-05-22_21-01-48.wav,13,,13,2,3,,2,,25,1,3,,True,
channelA_2025-05-22_21-02-03.wav,5,4,8,2,3,0,0,2,0,1,3,7,True,
channelA_2025-05-22_21-02-08.wav,5,,8,15,3,,0,,25,1,3,,True,
channelA_2025-05-22_21-03-53.wav,5,4,1,15,3,3,3,2,0,1,3,7,True,
channelA_2025-05-22_21-04-48.wav,5,4,8,15,3,3,0,2,25,1,3,7,True,
channelA_2025-05-22_21-22-28.wav,5,16,8,15,3,0,2,2,25,1,3,0,True,
channelA_2025-05-22_21-22-33.wav,17,,8,15,3,,2,,25,1,3,,True,
channelA_2025-05-22_21-32-43.wav,19,,22,18,3,,2,,0,1,3,,False,
channelA_2025-05-22_21-33-43.wav,19,21,22,18,3,3,2,2,19,1,3,0,True,
channelA_2025-05-22_21-42-23.wav,0,,22,18,3,,2,,0,1,3,,False,
channelA_2025-05-22_21-42-53.wav,10,19,23,11,3,0,1,0,0,1,3,0,False,
channelA_2025-05-22_21-44-18.wav,19,,22,18,3,,2,,19,1,3,,True,
channelA_2025-05-22_21-50-27.wav,10,5,2,22,3,0,1,0,0,1,3,0,False,
channelA_2025-05-22_22-20-13.wav,9,,18,13,3,,1,,0,1,3,,False,
channelA_2025-05-22_22-20-18.wav,9,9,18,13,3,0,1,4,0,1,3,0,False,
channelA_2025-05-22_22-30-38.wav,9,,18,13,3,,1,,0,1,3,,False,
channelA_2025-05-22_22-31-13.wav,9,,18,13,3,,1,,0,1,3,,False,
channelA_2025-05-22_22-34-43.wav,9,,4,9,3,,1,,18,1,3,,True,
channelA_2025-05-22_22-42-03.wav,23,14,24,13,3,3,1,4,0,1,3,15,True,
channelA_2025-05-22_22-42-08.wav,23,14,24,13,3,3,1,4,0,1,3,0,False,
channelA_2025-05-22_22-50-57.wav,23,,24,13,3,,1,,0,1,3,,False,
channelA_2025-05-22_22-51-27.wav,9,,4,9,3,,1,,0,1,3,,False,
channelA_2025-05-22_22-53-07.wav,9,,18,9,3,,1,,0,1,3,,False,
channelA_2025-05-22_23-03-02.wav,23,,18,13,3,,1,,0,1,3,,False,
channelA_2025-05-22_23-04-47.wav,23,,18,13,3,,1,,0,1,3,,False,
channelA_2025-05-22_23-13-13.wav,9,,18,9,3,,1,,0,1,3,,False,
