filename,umap_3d_kmeans,tsne_3d_kmeans,pca_3d_kmeans,pca_256D_kmeans,umap_3d_hdbscan,tsne_3d_hdbscan,umap_3d_silhouette,tsne_3d_silhouette,pca_3d_hdbscan,pca_256D_hdbscan,umap_20d_hdbscan,tsne_20d_hdbscan,ToReview,Prediction,ReviewReason,ReviewCluster
channelA_2025-05-23_15-04-08.wav,24,,3,10,3,,4,,16,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-23_15-11-33.wav,11,15,20,12,3,3,0,3,25,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-05-23_15-30-33.wav,24,,3,10,3,,4,,20,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-23_15-42-23.wav,24,19,21,10,3,3,4,0,21,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-05-23_15-52-53.wav,2,,3,10,3,,4,,21,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-23_17-13-38.wav,18,7,20,14,3,3,0,3,0,1,3,4,True,,umap_3d_hdbscan,3
channelA_2025-05-23_18-30-23.wav,7,,11,11,3,,4,,6,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-23_18-51-08.wav,6,17,19,21,3,3,3,1,0,1,3,2,True,,umap_3d_kmeans,6
channelA_2025-05-23_18-51-48.wav,6,17,5,21,3,3,3,1,0,1,3,2,True,,umap_3d_kmeans,6
channelA_2025-05-23_18-52-48.wav,6,17,5,21,3,3,3,1,0,1,3,2,True,,umap_3d_kmeans,6
channelA_2025-05-23_18-54-28.wav,6,17,16,21,3,3,3,1,0,1,3,2,True,,umap_3d_kmeans,6
channelA_2025-05-23_18-54-58.wav,6,,16,21,3,,3,,0,1,3,,True,,umap_3d_kmeans,6
channelA_2025-05-23_19-11-27.wav,18,7,20,14,3,0,3,1,25,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-05-23_19-21-48.wav,2,,21,10,3,,4,,21,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-23_19-40-02.wav,2,22,21,10,3,3,4,0,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-05-23_19-42-57.wav,18,7,20,14,3,0,0,3,25,1,3,4,True,,umap_3d_hdbscan,3
channelA_2025-05-23_19-43-07.wav,18,7,20,14,3,0,0,1,0,1,3,4,True,,umap_3d_hdbscan,3
channelA_2025-05-23_20-12-03.wav,4,13,8,5,3,3,0,3,25,1,3,13,True,,umap_3d_hdbscan,3
channelA_2025-05-23_20-42-33.wav,4,13,8,5,3,3,0,3,25,1,3,13,True,,umap_3d_hdbscan,3
channelA_2025-05-23_21-00-13.wav,5,,13,15,3,,0,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-23_21-04-58.wav,5,4,8,15,3,3,0,2,25,1,3,7,True,,umap_3d_hdbscan,3
channelA_2025-05-23_21-14-18.wav,6,,21,21,3,,3,,0,0,3,,True,,umap_3d_kmeans,6
channelA_2025-05-23_21-21-32.wav,17,16,22,15,3,1,2,2,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-05-23_21-44-03.wav,12,,12,22,3,,1,,5,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-23_21-52-43.wav,23,,12,22,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-23_22-12-13.wav,9,9,18,9,3,3,1,4,12,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-05-23_22-13-28.wav,23,,24,22,3,,1,,17,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-23_22-50-18.wav,9,,18,9,3,,1,,12,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-23_23-32-13.wav,23,,24,13,3,,1,,18,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-23_23-53-13.wav,23,18,24,17,3,0,1,0,0,1,3,15,True,,umap_3d_hdbscan,3
channelA_2025-05-24_00-21-08.wav,23,,24,17,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_00-23-23.wav,9,,18,13,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_00-44-27.wav,9,,18,9,3,,1,,12,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_00-50-48.wav,23,,24,13,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_01-02-18.wav,23,,12,22,3,,1,,17,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_02-04-08.wav,23,,24,13,3,,1,,18,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_02-12-53.wav,12,,2,22,3,,1,,4,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_02-32-38.wav,0,1,4,9,3,0,1,4,15,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-05-24_03-00-48.wav,0,21,4,18,3,3,1,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-05-24_03-23-48.wav,0,,0,9,3,,1,,15,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_03-30-48.wav,6,17,19,21,3,3,3,1,0,1,3,3,True,,umap_3d_kmeans,6
channelA_2025-05-24_03-44-03.wav,0,,4,18,3,,1,,15,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_03-44-08.wav,0,,0,18,3,,1,,14,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_03-50-48.wav,17,16,20,0,3,3,3,2,25,1,3,6,True,,umap_3d_hdbscan,3
channelA_2025-05-24_03-52-43.wav,17,16,16,15,3,3,2,2,0,1,3,6,True,,umap_3d_hdbscan,3
channelA_2025-05-24_04-01-48.wav,0,,22,18,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_04-03-03.wav,0,21,3,17,3,3,1,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-05-24_04-20-08.wav,0,,0,18,3,,1,,14,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_04-24-38.wav,10,21,23,17,3,3,1,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-05-24_04-44-28.wav,13,1,16,12,3,0,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-24_04-51-13.wav,13,1,16,2,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-24_05-13-52.wav,17,17,4,15,3,0,3,1,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-05-24_05-23-48.wav,5,16,8,15,3,1,2,2,25,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-05-24_05-32-58.wav,17,16,1,15,3,3,3,2,25,1,3,8,True,,umap_3d_hdbscan,3
channelA_2025-05-24_05-33-13.wav,17,16,8,15,3,3,3,2,25,1,3,8,True,,umap_3d_hdbscan,3
channelA_2025-05-24_05-34-28.wav,17,16,8,15,3,3,3,2,0,1,3,8,True,,umap_3d_hdbscan,3
channelA_2025-05-24_06-24-38.wav,17,16,8,15,3,3,2,2,0,1,3,8,True,,umap_3d_hdbscan,3
channelA_2025-05-24_06-24-43.wav,17,16,1,15,3,3,3,2,0,1,3,8,True,,umap_3d_hdbscan,3
channelA_2025-05-24_06-32-58.wav,17,16,1,15,3,3,3,2,25,1,3,8,True,,umap_3d_hdbscan,3
channelA_2025-05-24_07-02-28.wav,14,2,16,0,3,3,3,1,0,1,3,3,True,,umap_3d_hdbscan,3
channelA_2025-05-24_07-02-48.wav,14,2,16,0,3,3,3,1,0,1,3,3,True,,umap_3d_hdbscan,3
channelA_2025-05-24_07-13-28.wav,7,22,11,20,3,3,4,0,0,1,3,14,True,,umap_3d_hdbscan,3
channelA_2025-05-24_07-13-38.wav,24,,15,3,3,,4,,10,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_07-53-17.wav,15,20,16,12,3,0,0,3,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_08-01-18.wav,15,20,20,12,3,3,0,3,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_08-44-43.wav,15,20,20,12,3,3,0,3,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_08-52-08.wav,15,20,19,12,3,3,0,3,0,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_08-52-23.wav,15,20,19,12,3,3,0,3,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_09-10-23.wav,15,20,19,12,3,3,0,3,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_09-32-08.wav,15,20,19,12,3,3,0,3,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_09-34-48.wav,15,,20,12,3,,0,,25,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-24_09-42-28.wav,15,20,19,12,3,0,0,3,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_09-43-53.wav,15,,1,12,3,,0,,25,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-24_09-50-18.wav,15,20,19,12,3,0,0,3,0,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_09-52-38.wav,15,,19,12,3,,0,,25,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-24_10-00-12.wav,15,20,19,12,3,3,0,3,0,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_10-01-02.wav,22,10,5,7,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_10-01-22.wav,22,,5,7,3,,3,,0,1,3,,True,,umap_3d_kmeans,22
channelA_2025-05-24_10-02-52.wav,15,20,20,12,3,3,0,3,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_10-04-22.wav,15,,19,12,3,,0,,0,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-24_10-20-08.wav,14,2,19,0,3,3,3,1,0,1,3,3,True,,umap_3d_hdbscan,3
channelA_2025-05-24_10-34-28.wav,15,,19,12,3,,0,,0,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-24_10-40-22.wav,22,,5,7,3,,3,,0,1,3,,True,,umap_3d_kmeans,22
channelA_2025-05-24_10-43-27.wav,22,10,5,7,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_11-00-13.wav,6,17,5,21,3,3,3,1,0,1,3,2,True,,umap_3d_kmeans,6
channelA_2025-05-24_11-01-23.wav,6,17,5,21,3,3,3,1,0,1,3,2,True,,umap_3d_kmeans,6
channelA_2025-05-24_11-12-03.wav,22,,19,7,3,,3,,25,1,3,,True,,umap_3d_kmeans,22
channelA_2025-05-24_11-51-13.wav,15,,19,12,3,,0,,25,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-24_12-12-13.wav,2,23,21,10,3,0,4,0,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-05-24_12-20-08.wav,22,10,5,7,3,3,3,1,0,0,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_13-01-07.wav,6,17,5,0,3,3,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-05-24_13-44-52.wav,15,20,19,12,3,3,0,1,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_14-10-38.wav,22,10,5,7,3,3,3,1,0,0,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_14-13-58.wav,22,10,5,10,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_14-14-23.wav,15,,5,12,3,,0,,0,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-24_14-24-18.wav,15,20,19,12,3,3,0,3,0,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_14-31-33.wav,15,20,5,12,3,3,0,1,0,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_14-43-42.wav,15,20,19,12,3,3,0,3,0,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_14-50-03.wav,24,22,15,20,3,3,4,0,0,1,3,14,True,,umap_3d_hdbscan,3
channelA_2025-05-24_15-00-43.wav,15,,19,12,3,,0,,0,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-24_15-11-18.wav,15,20,21,12,3,3,0,3,0,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_15-12-13.wav,15,,20,12,3,,0,,25,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-24_15-14-53.wav,15,20,19,12,3,0,0,3,0,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_15-23-08.wav,15,20,19,12,3,3,0,3,0,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_15-24-23.wav,22,10,5,7,3,3,3,1,0,0,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_15-24-53.wav,22,,5,7,3,,3,,0,1,3,,True,,umap_3d_kmeans,22
channelA_2025-05-24_15-41-13.wav,15,,19,12,3,,0,,25,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-24_15-43-18.wav,15,20,19,12,3,0,0,3,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_15-52-43.wav,22,10,5,7,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_15-54-38.wav,15,,19,12,3,,0,,25,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-24_16-01-12.wav,15,20,5,12,3,3,0,3,0,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_16-02-17.wav,22,10,5,7,3,3,3,1,0,0,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_16-02-52.wav,22,10,5,7,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_16-33-53.wav,22,,19,21,3,,3,,0,1,3,,True,,umap_3d_kmeans,22
channelA_2025-05-24_16-40-03.wav,22,,5,12,3,,3,,0,1,3,,True,,umap_3d_kmeans,22
channelA_2025-05-24_16-40-48.wav,15,20,20,12,3,3,0,3,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_17-00-08.wav,15,20,19,12,3,3,0,3,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_17-10-48.wav,6,17,5,21,3,3,3,1,0,0,3,10,True,,umap_3d_kmeans,6
channelA_2025-05-24_17-11-18.wav,6,17,5,21,3,3,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-05-24_17-33-48.wav,22,10,5,7,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_18-13-08.wav,22,10,19,7,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_18-20-32.wav,22,10,5,7,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_18-42-33.wav,6,17,19,21,3,0,3,1,25,1,3,0,True,,umap_3d_kmeans,6
channelA_2025-05-24_18-43-33.wav,6,,5,21,3,,3,,0,1,3,,True,,umap_3d_kmeans,6
channelA_2025-05-24_18-43-48.wav,6,17,5,21,3,3,3,1,0,1,3,2,True,,umap_3d_kmeans,6
channelA_2025-05-24_18-51-13.wav,22,,5,12,3,,3,,0,1,3,,True,,umap_3d_kmeans,22
channelA_2025-05-24_18-51-48.wav,22,10,5,7,3,3,3,1,0,0,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_18-54-08.wav,22,10,19,7,3,3,3,1,25,0,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_19-03-33.wav,22,10,5,7,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,22
channelA_2025-05-24_19-14-28.wav,22,,19,7,3,,3,,0,1,3,,True,,umap_3d_kmeans,22
channelA_2025-05-24_19-34-43.wav,24,,21,10,3,,4,,21,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_19-42-48.wav,15,,19,12,3,,0,,25,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-24_19-43-08.wav,15,20,19,12,3,3,0,3,0,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-05-24_20-22-42.wav,22,,19,7,3,,3,,25,1,3,,True,,umap_3d_kmeans,22
channelA_2025-05-24_20-40-23.wav,22,,19,12,3,,3,,25,1,3,,True,,umap_3d_kmeans,22
channelA_2025-05-24_21-23-23.wav,22,10,5,7,3,0,3,1,0,0,0,0,True,,umap_3d_kmeans,22
channelA_2025-05-24_21-23-33.wav,22,,5,7,3,,3,,0,0,0,,True,,umap_3d_kmeans,22
channelA_2025-05-24_21-23-38.wav,22,,5,7,3,,3,,0,0,0,,True,,umap_3d_kmeans,22
channelA_2025-05-24_21-23-48.wav,22,,5,7,3,,3,,0,0,0,,True,,umap_3d_kmeans,22
channelA_2025-05-24_21-23-53.wav,22,,5,7,3,,3,,0,0,0,,True,,umap_3d_kmeans,22
channelA_2025-05-24_21-24-18.wav,22,,5,7,3,,3,,0,0,0,,True,,umap_3d_kmeans,22
channelA_2025-05-24_21-24-23.wav,22,,19,7,3,,3,,0,0,0,,True,,umap_3d_kmeans,22
channelA_2025-05-24_21-24-28.wav,22,,19,7,3,,3,,0,0,0,,True,,umap_3d_kmeans,22
channelA_2025-05-24_21-24-38.wav,22,,5,7,3,,3,,0,0,0,,True,,umap_3d_kmeans,22
channelA_2025-05-24_21-24-48.wav,22,10,19,7,3,0,3,1,0,0,0,0,True,,umap_3d_kmeans,22
channelA_2025-05-24_21-24-53.wav,22,10,5,7,3,0,3,1,0,0,0,0,True,,umap_3d_kmeans,22
channelA_2025-05-24_21-24-58.wav,22,10,5,7,3,0,3,1,0,0,0,0,True,,umap_3d_kmeans,22
channelA_2025-05-24_22-10-17.wav,12,,12,22,3,,1,,5,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_22-34-03.wav,9,,18,13,3,,1,,18,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-24_23-20-13.wav,6,17,5,21,3,3,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-05-24_23-20-58.wav,6,17,5,0,3,3,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-05-24_23-21-13.wav,6,17,5,21,3,3,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-05-24_23-30-27.wav,9,14,18,9,3,3,1,4,0,1,3,15,True,,umap_3d_hdbscan,3
channelA_2025-05-24_23-43-23.wav,23,,24,13,3,,1,,18,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-25_00-23-13.wav,3,,12,8,3,,1,,17,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-25_00-23-28.wav,9,9,4,9,3,3,1,4,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_00-24-38.wav,9,,18,9,3,,1,,12,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-25_01-13-23.wav,0,1,16,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_01-14-28.wav,9,,18,9,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-25_01-23-58.wav,0,9,4,9,3,0,1,4,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_01-41-18.wav,9,,18,9,3,,1,,12,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-25_01-41-33.wav,0,1,4,9,3,0,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_02-00-08.wav,12,12,12,22,3,3,1,0,0,1,3,15,True,,umap_3d_hdbscan,3
channelA_2025-05-25_02-03-43.wav,0,1,4,9,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_02-13-28.wav,0,1,4,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_02-20-18.wav,0,1,16,12,3,0,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_02-24-03.wav,0,1,21,12,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_02-31-08.wav,9,1,14,17,3,0,1,4,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-05-25_02-40-33.wav,0,1,16,12,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_02-50-53.wav,0,1,4,9,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_02-51-48.wav,9,,18,9,3,,1,,12,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-00-23.wav,0,1,4,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-01-08.wav,23,,12,22,3,,1,,5,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-12-43.wav,0,1,16,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-20-03.wav,0,1,22,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-23-43.wav,0,1,16,5,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-23-48.wav,0,1,16,12,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-24-28.wav,0,1,21,12,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-30-18.wav,0,,16,12,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-30-28.wav,0,1,19,12,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-32-48.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-33-03.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-34-58.wav,0,1,16,12,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-40-42.wav,0,1,16,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-40-57.wav,0,1,21,10,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-43-17.wav,13,1,16,2,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-44-22.wav,0,1,16,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-44-27.wav,0,1,16,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-50-08.wav,0,1,16,12,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-51-13.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_03-51-53.wav,0,1,7,10,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-02-28.wav,0,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-03-43.wav,0,1,16,12,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-20-17.wav,15,1,16,12,3,3,0,2,0,1,3,16,True,,umap_3d_kmeans,15
channelA_2025-05-25_04-21-07.wav,0,1,16,10,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-21-12.wav,0,1,16,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-24-07.wav,0,1,16,18,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-24-37.wav,0,1,4,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-32-18.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-32-23.wav,13,1,16,5,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-32-58.wav,0,1,16,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-41-08.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-43-13.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-43-18.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_04-52-53.wav,0,1,21,10,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-00-48.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-01-13.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-11-08.wav,0,1,21,12,3,0,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-20-23.wav,0,1,16,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-20-38.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-23-33.wav,0,1,16,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-24-48.wav,19,1,16,5,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-30-23.wav,0,1,22,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-30-33.wav,13,1,16,2,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-32-08.wav,0,1,16,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-34-33.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-41-42.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-44-07.wav,0,1,16,12,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-50-48.wav,0,1,16,18,3,0,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-50-53.wav,13,1,16,2,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-53-13.wav,0,1,7,18,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_05-53-43.wav,0,1,16,18,3,3,1,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_06-10-28.wav,13,1,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_06-11-08.wav,13,4,16,2,3,0,2,2,25,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-05-25_06-11-38.wav,13,1,16,14,3,3,2,2,25,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_06-21-43.wav,13,0,16,12,3,3,2,2,0,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_06-22-03.wav,13,1,16,12,3,3,2,2,25,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_06-42-22.wav,15,1,16,12,3,3,0,2,0,1,3,16,True,,umap_3d_kmeans,15
channelA_2025-05-25_06-43-57.wav,15,,20,12,3,,0,,25,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-25_06-50-18.wav,13,1,16,12,3,3,2,2,25,1,3,16,True,,umap_3d_hdbscan,3
channelA_2025-05-25_07-02-08.wav,15,,20,12,3,,0,,25,1,3,,True,,umap_3d_kmeans,15
channelA_2025-05-25_07-02-13.wav,14,17,16,0,3,3,3,1,0,1,3,3,True,,umap_3d_hdbscan,3
